,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
246048,0.286645066416237,0.723666198691656,0.458188373221403,0.365651170827709,0.852986761312924,0.35950200578853,0.76871658567246,0.89083353263867,0.239532831422202,0.573460152536757
242497,0.697760651595814,0.942759095932254,0.0577035838727389,0.602738976580823,0.231108244623171,0.109236373008814,0.54773954462087,0.221751173753608,0.428817766416996,0.894863013231379
140579,0.902199276049403,0.651126481296045,0.747515911916055,0.0830096104079686,0.109859584206832,0.34779117082219,0.353459947612851,0.35067654402146,0.560145669873654,0.477147530692041
83461,0.271158420971483,0.414481273933138,0.195548393126225,0.528905363390771,0.881423724495189,0.877672965919155,0.105489527936546,0.67975970866903,0.945868752643716,0.318478816984631
226211,0.891886688137925,0.52859934547236,0.564983754899934,0.245696528397258,0.248229609830299,0.220953764528955,0.529249204772692,0.397612125930989,0.655233733073334,0.0425726423842733
98563,0.919024418721688,0.43107031666131,0.220064816795438,0.434005259218889,0.141368952048891,0.356998256270547,0.144217473718123,0.911385725083698,0.532762097687973,0.667063308258315
159599,0.357207684800689,0.691003778245524,0.884038166368407,0.033594414030146,0.126206291372697,0.061464526993933,0.634892833709425,0.93003795240069,0.429637631958258,0.986459941810448
239263,0.900965387854485,0.581534070402965,0.851558676980734,0.0296541420983341,0.0490233643156165,0.286797111867683,0.837522893073297,0.138145819215099,0.480760360605352,0.831788117903418
17704,0.88521440748289,0.192499183884656,0.143102403765929,0.50394352285802,0.276570766123058,0.583351429835338,0.552857381816948,0.395590165408557,0.525595207119929,0.949529229693793
101445,0.579305806945629,0.43774297913775,0.805794674289972,0.0960895165177826,0.374433881113285,0.928295784933388,0.0240651954541471,0.549662141415635,0.681529666977227,0.715968428222027
70449,0.242979585068394,0.764633713669076,0.79496052229174,0.0821467577979241,0.349166352996734,0.315964586952801,0.490429815326065,0.771041064429494,0.520157192504467,0.570113904381539
241542,0.871741387678928,0.544278042364724,0.567403704790431,0.311115179526748,0.607579844225631,0.911885790240697,0.44368496801851,0.346693937481248,0.110143987591002,0.66901516896486
71691,0.0167993242853168,0.581950973119156,0.0520128380120014,0.749756008540626,0.0993234608570125,0.317578716340425,0.711663603513257,0.956446863317655,0.56366884208501,0.521261360892753
15907,0.1249378892377,0.948569337436628,0.638218943734104,0.180013775027025,0.711477581156613,0.7358455969576,0.345946504760317,0.545223339440459,0.594065734349886,0.292854648528493
177084,0.116130454723136,0.459318636009761,0.864396724886911,0.076475213553443,0.657963075029893,0.971953319800133,0.993738656271609,0.862109819502111,0.0959448583066935,0.460261106328618
179034,0.415175882277521,0.692603527430073,0.574961501520063,0.376135505817082,0.123175398654501,0.629000381824574,0.760534122653302,0.719646679361971,0.0701516059566143,0.110603678645478
154248,0.64012344411779,0.811969210159807,0.0178505304081425,0.583713543535739,0.855475230908208,0.520692352017433,0.340067567601407,0.612730097927438,0.316274733540712,0.543422311884553
29255,0.654464758362829,0.383557387557866,0.667738982899564,0.172346001264206,0.883337691957086,0.253350634884866,0.490968984522382,0.553858304714118,0.869426217688754,0.878681819444251
32129,0.442785007256429,0.811053879548499,0.618136083228177,0.327719505089682,0.208846528234939,0.190714780304349,0.84849599471757,0.274885097882279,0.476717356366587,0.818633768441334
175087,0.69553330264913,0.925699258946075,0.664291574814879,0.106647546048561,0.382148474702426,0.0963235610281009,0.641974694371025,0.724697388200338,0.100897730000708,0.397298015934649
44457,0.969937547790148,0.725914862421314,0.474578256876161,0.222613808873914,0.35728046640596,0.0346747478083451,0.399249580561202,0.977495164508308,0.300543516733832,0.0277983182256708
76703,0.792272081805505,0.870630999503383,0.408490667143883,0.327659167087211,0.609215506760647,0.256638562039996,0.111462782003538,0.627501157253112,0.578376862176459,0.656589863106524
141973,0.882357036525972,0.893068268056053,0.166034464878996,0.427542820614537,0.783299743554341,0.253797066808796,0.240793774363112,0.690787330471925,0.304961098930386,0.922117002767294
151497,0.747889764286233,0.850842314367086,0.394528551418668,0.358563627020895,0.442987535896535,0.317912600163549,0.284302874761326,0.803774447828706,0.269896847344501,0.264963462223068
75740,0.686428130662121,0.993262370822609,0.423657329123899,0.292651324903742,0.574149321862518,0.370907530118261,0.342856667166006,0.666365829894669,0.117955297468749,0.739481519917359
97961,0.555142700666047,0.940751746210534,0.658469911468441,0.0840784746448766,0.647078313771936,0.153615125306708,0.250381478527547,0.618331768024671,0.662736061074326,0.774372504045469
14432,0.902734118242099,0.887648604416287,0.399544735298557,0.254020294498996,0.111000283773365,0.492391221731413,0.0608870532738536,0.674288205375266,0.234642519610922,0.369826430663457
229542,0.687959715660796,0.747136853756207,0.0528103813099032,0.556147572943746,0.616685497890845,0.191759022885227,0.463975238009933,0.953937308420991,0.274607015834651,0.507955738600286
161358,0.832736964593965,0.84849924758091,0.328105646703336,0.35274952110092,0.495725439299166,0.460829289996385,0.286983901096039,0.400069479816427,0.28628829295837,0.361886829925482
132760,0.913910346063976,0.990423321326581,0.244448710984556,0.319817016115555,0.915543473306726,0.181128657053471,0.0122223489713117,0.89231312005581,0.471528568810891,0.749767678561043
39057,0.715328112487451,0.957065548033183,0.599059967945126,0.11890829127457,0.234266881503352,0.246828312444346,0.303920627983978,0.443968320542926,0.455247190014393,0.319695040302337
230732,0.921495301321721,0.828564691030937,0.464811062097088,0.346009640036893,0.201904116968696,0.134467944376228,0.51859140101142,0.998860383395322,0.0355572975076261,0.598312939266102
124569,0.8458375655057,0.684929529315586,0.529607565356451,0.241859712640687,0.33308844280827,0.493978826570694,0.394316749303761,0.698259092256987,0.0723057138923396,0.304069902013638
154195,0.621898698326175,0.853218497989565,0.617036879822636,0.142038741237438,0.32385434585032,0.452274452105439,0.179332663900342,0.667234436951082,0.357176309568925,0.296905690434985
79166,0.517204117580613,0.827351585021934,0.615681213160903,0.116370475735773,0.74474608100767,0.254738603781467,0.54080467973216,0.850925553663875,0.157993634904309,0.335026246094831
232255,0.610630720266468,0.783978440540879,0.44879290365037,0.286342233697414,0.795005311965268,0.2641071531798,0.452668561111307,0.593760987090029,0.385569295923795,0.542262605659089
158437,0.698398854564647,0.756975515673188,0.194257530840611,0.483843533519951,0.732456992968951,0.168688959862238,0.273178236491358,0.61821310216031,0.616584513799392,0.718715707087273
53977,0.937422016054205,0.893948253054397,0.0141644231351262,0.459489905916594,0.944636998518273,0.393612363512264,0.293879494329682,0.0157694331812583,0.5234873589959,0.503457860445474
114173,0.961430619582267,0.841082246145028,0.183319576956274,0.407431177707032,0.516314485951334,0.300310391677626,0.432593980858348,0.578710624027109,0.178231611766064,0.258993479062361
234274,0.712339401691882,0.824246351659326,0.731668446746647,0.0166852729267729,0.544158774148511,0.244537880901392,0.0600354969988298,0.687712944520047,0.694908186874106,0.715009594929296
121509,0.960637201373946,0.718709353190216,0.262284632882935,0.267718561739404,0.981584575946777,0.277440952457873,0.0302002884433138,0.430764619273147,0.763383850267817,0.899477857074636
181477,0.882882846509307,0.963062364603008,0.421880202407003,0.209902571471215,0.877689495563529,0.439551903914086,0.182279205551222,0.0493371551524133,0.540367412383228,0.929480331641581
205454,0.888890993642783,0.949182825663262,0.559442735424916,0.168753765739737,0.592874040546628,0.186339587943242,0.268538209955222,0.194550355472236,0.691973385965347,0.695071795302876
100665,0.837567511743286,0.613238829550514,0.698165383789556,0.105318731415845,0.203261864340179,0.143415262978616,0.517114226081428,0.909748611613235,0.222324839610272,0.289882051742214
19347,0.839446872889452,0.674018719659312,0.523114167207599,0.230835998005895,0.704085896286325,0.171912878859993,0.31618803440602,0.844807407966016,0.345275582052177,0.870261862469829
143820,0.928144111598534,0.872640899573677,0.13269949849655,0.395975618564862,0.705445197957864,0.153246550181782,0.335215435536529,0.567734046080528,0.402718019785689,0.0490538968167019
89425,0.651608663649094,0.793889035729271,0.455303368193021,0.213423854182295,0.888040695657343,0.378392174245203,0.111223392631918,0.708954309087572,0.489526755565279,0.969214464593007
206638,0.899292000938412,0.64674703140462,0.0281363874652124,0.482563080333939,0.580866284757147,0.227020559158702,0.0330090726246868,0.502357609047389,0.863810152374804,0.374744510369001
175876,0.88294896300453,0.916269138559854,0.180040444335155,0.379864033257,0.908956404656727,0.196543009156044,0.390916244311389,0.518783130418033,0.342317134610932,0.571978621128719
166615,0.832399660043466,0.759682555416949,0.155282327584203,0.472789316282266,0.481155251151665,0.224475195259909,0.529758436051304,0.482608925417156,0.258210939317058,0.825172740728518
158849,0.913079460083591,0.757130399564753,0.328463960968134,0.386450405362882,0.328667807247094,0.445634276987095,0.281482124942796,0.609312112989594,0.176168263867801,0.734740401214091
193160,0.89857237893443,0.772193072662337,0.035060998574702,0.495604604950001,0.368764430732546,0.261386220968008,0.364133207350361,0.85656868835245,0.180176020024382,0.540524056478698
235300,0.711079323824826,0.83923716880222,0.651938144635905,0.126598033244857,0.175489871103285,0.252689213622215,0.661116186738817,0.518950382899118,0.0852317161663613,0.390811566368282
157031,0.886470222325308,0.891893468000955,0.100357906468289,0.43000882805715,0.940508960908378,0.133281266720472,0.42274161095207,0.207850376411238,0.574246148929124,0.884760462601929
34721,0.734887118956546,0.906149379732506,0.470885657502181,0.229827976316735,0.462690607391874,0.50375440330805,0.081566133338795,0.704417534645762,0.258286688830401,0.766897053725725
44042,0.889123733996688,0.770671693849269,0.163073042951954,0.379146289909897,0.859126373271888,0.206884528613186,0.424454812938541,0.290788532212635,0.55244664295443,0.0326757631011888
62418,0.785977821387084,0.619816017841151,0.396532842612793,0.260093364395754,0.928611470406073,0.154100061755626,0.413047470094633,0.690216359965181,0.498142520602155,0.589952471454722
238621,0.616919393991056,0.964681414416297,0.576494302975059,0.118035269925161,0.472880188258102,0.180907102349756,0.21404048430837,0.756418783170386,0.411891101246194,0.902594599947766
25135,0.698489765357427,0.753683009271827,0.378750845993533,0.346382973311154,0.339583628999035,0.0636632525522036,0.368471996350486,0.594911982587191,0.613203717114927,0.177844561989907
103315,0.615096666013689,0.697697992106804,0.343330156366744,0.4375920238356,0.632655789478401,0.39475693378092,0.518747759272224,0.554545635575902,0.309795203127532,0.581551564307814
198029,0.74976441408068,0.463640750140712,0.494676183961893,0.26203460518105,0.760875918611387,0.320571602116032,0.541073995740464,0.819086207862737,0.275167979544802,0.624149109500874
156408,0.717879898883744,0.595578064842729,0.0118336666901544,0.500263339607727,0.99711204107696,0.141914591283448,0.68842026300928,0.59476021388808,0.479385655274235,0.24240545191605
104270,0.649631090950623,0.577669956379946,0.701457675778718,0.11729916516067,0.254772355050036,0.0901623191225046,0.641997629466689,0.994266226291108,0.235892641842211,0.204562852321043
134282,0.807545373080689,0.820805079076567,0.269068836337438,0.370213036344556,0.585315375179751,0.338547921271585,0.0670214003903893,0.557566714448526,0.629905702744353,0.320136664940661
7919,0.824012485668506,0.529011494426416,0.546667568572765,0.145481184626127,0.762148644023385,0.334776343137046,0.0464486833390325,0.627111136386008,0.758357765918508,0.565012445929977
24897,0.506319439259039,0.986634512717363,0.227752664571982,0.402423780966742,0.722154990230048,0.47864618932311,0.321940682463525,0.478769767019016,0.262812766508145,0.779902027490423
57093,0.868792327531302,0.904817430732916,0.130513564941909,0.40531624867693,0.701331428343261,0.0798892452887879,0.396727000217759,0.897448162719129,0.149629496148212,0.889328790691968
20957,0.724701912315005,0.956874393234956,0.430293237905501,0.293723507765044,0.258483788177235,0.0613367510167367,0.101379315271465,0.947582559476658,0.505071632870818,0.532875452830901
8574,0.652078115630854,0.900585732051111,0.46956581581465,0.209873888896542,0.688995355453951,0.18475657583028,0.358076593242454,0.433784191263471,0.557649620307097,0.376304214948228
70172,0.780386267412573,0.920827972825485,0.582996225307138,0.152953006024768,0.641021712366965,0.0874348912915936,0.201443773944721,0.534784196771762,0.75642544122732,0.358931235756349
229745,0.768256651524821,0.990088175858454,0.0430533995737236,0.437507648909592,0.791826841612537,0.627651236447132,0.111633607686828,0.766454853079403,0.0678549672697507,0.456137041454878
166489,0.959668173860581,0.612455671129437,0.632667281953465,0.0736110619809492,0.590974635671256,0.00339169297828215,0.763880424515229,0.864302585884991,0.0666275995196779,0.595165041815175
166580,0.825346768556456,0.593223665046749,0.647126955307715,0.109850159004368,0.570382279700788,0.215931391132202,0.472162613827941,0.637184626934816,0.356072729654216,0.77210563491912
162153,0.811520048614723,0.729575546502828,0.0379247822640222,0.525462229795749,0.474428950871173,0.346007915818105,0.0266673629833218,0.396004774920318,0.716593370441295,0.784071803097516
101069,0.979588959989854,0.668055511067889,0.584097716247942,0.0429456321264152,0.900748886339385,0.0584923879413369,0.6349040639505,0.252423007047999,0.595022157458566,0.507535645492446
152747,0.460912803767951,0.861338798763055,0.422139010804344,0.30714556115767,0.748605633424285,0.287096872474844,0.23701303600833,0.490825071112335,0.666827320071162,0.814754251824776
44772,0.745237106911499,0.949252730015734,0.209579580795084,0.426562057808206,0.272305361347874,0.382590481969299,0.261259378657977,0.862339952318691,0.0866296334143464,0.557099173288267
25856,0.744492732798624,0.592576205754528,0.528781326779781,0.196271280345661,0.558938668017597,0.0830936171369955,0.39599652557148,0.821229210284742,0.488779487545001,0.565201550940604
72603,0.968983517861094,0.276659625453301,0.659045900130846,0.0927711469073215,0.621233959126019,0.0867522205984755,0.852638116664885,0.857212960453308,0.317223573727279,0.271351734315184
173902,0.914884727299801,0.821069457294252,0.524360641032914,0.209015086169536,0.372479463101727,0.255595475514937,0.45273863885929,0.919899174009401,0.0249053320818713,0.0529665699018622
140653,0.874514895644913,0.937173278689051,0.0473982071757262,0.450115976280699,0.748039002531263,0.117269395711816,0.343451801488831,0.281188703195965,0.521107265646059,0.426689076772523
94214,0.640654735960385,0.557977219117458,0.452023911688624,0.283722190169412,0.845742387495866,0.259446710353522,0.765378110799627,0.471084413718947,0.402744267852067,0.624108959002
81990,0.481884016798299,0.74025150959646,0.283136090833896,0.429741326208616,0.63260101463277,0.482234178612977,0.509222169543713,0.896101563926408,0.0881129983726432,0.556026172915764
190324,0.426385462952081,0.747979267574644,0.669531156683755,0.154152927239477,0.307153567606273,0.385272670922898,0.51961351282934,0.866061166066791,0.107145705957941,0.446947848016758
