,sigma_C,sigma_F,sigma_H,epsilon_C,epsilon_F,epsilon_H,temperature,density
0,0.34393908644371296,0.2966302567884039,0.19863839421693488,0.48919738193307466,0.30140405513977364,0.06517692250902046,241,1165.1204695278716
1,0.34393908644371296,0.2966302567884039,0.19863839421693488,0.48919738193307466,0.30140405513977364,0.06517692250902046,261,1098.675408260221
2,0.34393908644371296,0.2966302567884039,0.19863839421693488,0.48919738193307466,0.30140405513977364,0.06517692250902046,281,1029.4020319171054
3,0.34393908644371296,0.2966302567884039,0.19863839421693488,0.48919738193307466,0.30140405513977364,0.06517692250902046,301,960.5326856745405
4,0.34393908644371296,0.2966302567884039,0.19863839421693488,0.48919738193307466,0.30140405513977364,0.06517692250902046,321,866.068471336513
5,0.3440404705434873,0.2965403050039135,0.2042877774651047,0.48628978414610424,0.3037447708372952,0.06810445123936293,241,1160.4476303842832
6,0.3440404705434873,0.2965403050039135,0.2042877774651047,0.48628978414610424,0.3037447708372952,0.06810445123936293,261,1102.7384182979554
7,0.3440404705434873,0.2965403050039135,0.2042877774651047,0.48628978414610424,0.3037447708372952,0.06810445123936293,281,1026.6564752231857
8,0.3440404705434873,0.2965403050039135,0.2042877774651047,0.48628978414610424,0.3037447708372952,0.06810445123936293,301,959.1115356375504
9,0.3440404705434873,0.2965403050039135,0.2042877774651047,0.48628978414610424,0.3037447708372952,0.06810445123936293,321,849.4236262144905
10,0.34655660087507356,0.2953400848103866,0.20033628628982678,0.4864363584774856,0.30964384108543647,0.05611149539896148,241,1163.2021767954047
11,0.34655660087507356,0.2953400848103866,0.20033628628982678,0.4864363584774856,0.30964384108543647,0.05611149539896148,261,1093.916164082619
12,0.34655660087507356,0.2953400848103866,0.20033628628982678,0.4864363584774856,0.30964384108543647,0.05611149539896148,281,1022.6501401033238
13,0.34655660087507356,0.2953400848103866,0.20033628628982678,0.4864363584774856,0.30964384108543647,0.05611149539896148,301,959.0185428383874
14,0.34655660087507356,0.2953400848103866,0.20033628628982678,0.4864363584774856,0.30964384108543647,0.05611149539896148,321,857.5685050750083
15,0.3475786705424166,0.2924104380841398,0.2054149191142947,0.463836437566379,0.28916577914037095,0.08248229175197098,241,1168.6990936793413
16,0.3475786705424166,0.2924104380841398,0.2054149191142947,0.463836437566379,0.28916577914037095,0.08248229175197098,261,1106.634777591551
17,0.3475786705424166,0.2924104380841398,0.2054149191142947,0.463836437566379,0.28916577914037095,0.08248229175197098,281,1019.21791942323
18,0.3475786705424166,0.2924104380841398,0.2054149191142947,0.463836437566379,0.28916577914037095,0.08248229175197098,301,933.3385975329531
19,0.3475786705424166,0.2924104380841398,0.2054149191142947,0.463836437566379,0.28916577914037095,0.08248229175197098,321,824.6624222096791
20,0.35006908149952953,0.2743176538786686,0.26146445720953193,0.49637830877038785,0.3262836701774152,0.06664194329433637,241,1153.1841415025126
21,0.35006908149952953,0.2743176538786686,0.26146445720953193,0.49637830877038785,0.3262836701774152,0.06664194329433637,261,1110.2292977471575
22,0.35006908149952953,0.2743176538786686,0.26146445720953193,0.49637830877038785,0.3262836701774152,0.06664194329433637,281,1028.5131517162554
23,0.35006908149952953,0.2743176538786686,0.26146445720953193,0.49637830877038785,0.3262836701774152,0.06664194329433637,301,966.4727886035524
24,0.35006908149952953,0.2743176538786686,0.26146445720953193,0.49637830877038785,0.3262836701774152,0.06664194329433637,321,877.2590437299091
25,0.35061087454015616,0.2880735016643789,0.1726096389566992,0.47891406405156334,0.2960966299358261,0.027395196033231133,241,1169.7098338299963
26,0.35061087454015616,0.2880735016643789,0.1726096389566992,0.47891406405156334,0.2960966299358261,0.027395196033231133,261,1115.9757168311323
27,0.35061087454015616,0.2880735016643789,0.1726096389566992,0.47891406405156334,0.2960966299358261,0.027395196033231133,281,1038.9446680524527
28,0.35061087454015616,0.2880735016643789,0.1726096389566992,0.47891406405156334,0.2960966299358261,0.027395196033231133,301,940.5559609332288
29,0.35061087454015616,0.2880735016643789,0.1726096389566992,0.47891406405156334,0.2960966299358261,0.027395196033231133,321,781.1162634337885
30,0.35062517023750706,0.28778014153870746,0.17818444652625293,0.466537465988594,0.28995324365587005,0.03932561305485034,241,1191.0617629643991
31,0.35062517023750706,0.28778014153870746,0.17818444652625293,0.466537465988594,0.28995324365587005,0.03932561305485034,261,1107.9761661877035
32,0.35062517023750706,0.28778014153870746,0.17818444652625293,0.466537465988594,0.28995324365587005,0.03932561305485034,281,1032.0952794599928
33,0.35062517023750706,0.28778014153870746,0.17818444652625293,0.466537465988594,0.28995324365587005,0.03932561305485034,301,958.7378445765384
34,0.35062517023750706,0.28778014153870746,0.17818444652625293,0.466537465988594,0.28995324365587005,0.03932561305485034,321,818.6250966037976
35,0.3506339348652755,0.2837197079219367,0.24407885259068987,0.49690576884522036,0.3151022342637726,0.059659208862800905,241,1151.5766019879543
36,0.3506339348652755,0.2837197079219367,0.24407885259068987,0.49690576884522036,0.3151022342637726,0.059659208862800905,261,1080.7632682736032
37,0.3506339348652755,0.2837197079219367,0.24407885259068987,0.49690576884522036,0.3151022342637726,0.059659208862800905,281,1030.2633809399688
38,0.3506339348652755,0.2837197079219367,0.24407885259068987,0.49690576884522036,0.3151022342637726,0.059659208862800905,301,957.6119476103719
39,0.3506339348652755,0.2837197079219367,0.24407885259068987,0.49690576884522036,0.3151022342637726,0.059659208862800905,321,876.1634483369972
40,0.351220694970476,0.29358971075627976,0.1953816766270515,0.4778989681122923,0.32887422544307177,0.04135767683124565,241,1164.4146460853285
41,0.351220694970476,0.29358971075627976,0.1953816766270515,0.4778989681122923,0.32887422544307177,0.04135767683124565,261,1107.9574041698065
42,0.351220694970476,0.29358971075627976,0.1953816766270515,0.4778989681122923,0.32887422544307177,0.04135767683124565,281,1025.5802782116764
43,0.351220694970476,0.29358971075627976,0.1953816766270515,0.4778989681122923,0.32887422544307177,0.04135767683124565,301,970.8271565608471
44,0.351220694970476,0.29358971075627976,0.1953816766270515,0.4778989681122923,0.32887422544307177,0.04135767683124565,321,843.6808989434231
45,0.35175757814666586,0.295078568457757,0.1881905728359738,0.45886670341804087,0.32995723437990643,0.046369581655902374,241,1153.317421139066
