,T_K,P_bar,rholiq_kgm3,rholiq_unc_kgm3,rhovap_kgm3,rhovap_unc_kgm3,pvap_bar,pvap_unc_bar,hvap_kJmol,hvap_unc_kJmol
0,243.0,2.7344,979.4694003411112,1.5067882243462254,17.220017234222222,0.16675836155512572,5.720810587911112,0.04882659896623523,15.331674395468166,0.025186675680344925
1,263.0,5.8263,905.91929292,1.6038079408686647,37.32978152188888,0.7178612579975325,11.986522035922222,0.17973335261662102,13.394630882248162,0.023082269853248846
2,283.0,11.069,810.9632186233334,3.0599919193565097,69.09822513244444,0.9224377353139334,20.90897223366667,0.1545592758787752,11.144824947485374,0.03141126658153421
