,T_K,P_bar,rholiq_kgm3,rholiq_unc_kgm3,rhovap_kgm3,rhovap_unc_kgm3,pvap_bar,pvap_unc_bar,hvap_kJmol,hvap_unc_kJmol
0,243.0,2.7344,1172.1159892444446,1.1800827571594197,7.46060594108889,0.07967949992459687,2.6479842568666667,0.02572344334778664,19.110069932822075,0.021448536893714978
1,263.0,5.8263,1105.6928665777777,1.6816945086769823,17.051980035111107,0.5675660463254164,6.1000773741,0.1777251686869106,17.539037945971288,0.041558402947569795
2,283.0,11.069,1023.33621699,1.5730432210465115,31.253075422444446,0.4707527336724732,11.223261902577777,0.1376731731254962,15.73458116462862,0.03002138606995719
3,303.0,19.275,938.3833477388889,2.404281820809731,60.88434528833333,1.4300845567714466,20.475029118033333,0.3318444051033649,13.426541333587142,0.05567227753623204
4,323.0,31.412,815.6591398488888,2.510545861546849,109.80035836144445,1.6567534414252485,33.18084525621111,0.32212121812259453,10.394237339839133,0.04424942187147491
